customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,firstduedate,firstrepaiddate
8a1edbf14734127f0147356fdb1b1eb2,301911287,1,2017-05-17 12:49:29,2017-05-17 11:48:20,10000.0,11500.0,15,2017-06-01 05:50:18,2017-06-01,2017-06-01
8a858eac5c451942015c58ac70523824,301927600,1,2017-06-05 12:38:52,2017-06-05 11:38:45,10000.0,13000.0,30,2017-07-04 13:24:42,2017-07-06,2017-07-04
8a858ec65c123dfb015c150e513455db,301962090,1,2017-07-03 20:27:57,2017-07-03 19:26:50,10000.0,13000.0,30,2017-07-25 11:48:56,2017-08-03,2017-07-25
8a858e6a5bfd4b54015c0297d9ee75fb,301905328,1,2017-05-13 17:44:20,2017-05-13 16:44:10,10000.0,13000.0,30,2017-06-13 11:55:55,2017-06-12,2017-06-13
8a858e985ccb51e8015ccebfae800d52,301947369,1,2017-06-22 08:58:25,2017-06-22 07:57:16,10000.0,13000.0,30,2017-07-21 17:42:18,2017-07-24,2017-07-21
8a858f17597cf41201597d304e420226,301789292,1,2017-01-08 09:41:36,2017-01-08 08:41:25,10000.0,11500.0,15,2017-01-23 01:14:56,2017-01-23,2017-01-23
8a858ef25cd0c652015cd2107ef43653,301948568,1,2017-06-23 05:38:58,2017-06-23 04:37:49,10000.0,13000.0,30,2017-07-24 23:21:12,2017-07-24,2017-07-24
8a858f295c8d307f015c98cd79df18f9,301935879,1,2017-06-12 12:26:57,2017-06-12 11:25:49,10000.0,13000.0,30,2017-07-11 15:42:18,2017-07-12,2017-07-11
8a858ee755a0c84a0155bd6f241f4319,301928777,2,2017-06-06 12:39:01,2017-06-06 11:38:54,10000.0,13000.0,30,2017-07-12 05:05:24,2017-07-06,2017-07-12
8a858e135cb22031015cbafc76964ebd,301943951,1,2017-06-19 17:55:26,2017-06-19 16:54:19,10000.0,11500.0,15,2017-07-04 18:09:47,2017-07-05,2017-07-04
8a858e6f5cd5e874015ce8ea0b996796,301963063,1,2017-07-04 12:28:03,2017-07-04 11:26:55,10000.0,11500.0,15,2017-07-18 20:21:50,2017-07-20,2017-07-18
8a858e8e5ca1f1a8015ca61b2fca6f31,301941293,2,2017-06-16 17:33:38,2017-06-16 16:33:32,10000.0,13000.0,30,2017-07-15 16:39:17,2017-07-17,2017-07-15
8a858ea35b62a3e1015b62d3ec90281b,301939695,2,2017-06-15 12:52:43,2017-06-15 11:52:37,10000.0,11500.0,15,2017-06-30 16:39:43,2017-06-30,2017-06-30
8a858ef85cf9e152015d00323c5f540e,301959699,1,2017-07-02 08:25:26,2017-07-02 07:24:18,10000.0,13000.0,30,2017-07-28 12:48:37,2017-08-01,2017-07-28
8a858f475bceed0d015bd01e3dcf6d95,301888917,1,2017-05-03 22:34:32,2017-05-03 21:34:19,10000.0,13000.0,30,2017-05-26 11:37:20,2017-06-02,2017-05-26
8a858ffd5c8d343d015c8dbf49dc49d5,301933059,1,2017-06-09 18:01:48,2017-06-09 17:00:40,10000.0,13000.0,30,2017-06-22 20:33:23,2017-07-10,2017-06-22
8a858f3e5885ffa301589243e9177b67,301763711,1,2016-11-23 18:56:26,2016-11-23 17:55:45,10000.0,11500.0,15,2017-01-02 20:07:26,2016-12-09,2017-01-02
8a858e165b90faf9015b94c5e95e727f,301912643,1,2017-05-18 13:57:42,2017-05-18 12:56:34,10000.0,11500.0,15,2017-06-03 10:36:04,2017-06-02,2017-06-03
8a858eb45c11f9e4015c155381857c47,301915260,1,2017-05-22 10:20:58,2017-05-22 09:20:51,10000.0,13000.0,30,2017-06-19 12:06:31,2017-06-21,2017-06-19
8a858ed75bc9016e015bc95fbf6d26e3,301938154,2,2017-06-14 09:13:03,2017-06-14 08:12:56,10000.0,13000.0,30,2017-07-14 21:26:18,2017-07-14,2017-07-14
8a858f005a04ae6e015a0635dd524947,301924555,3,2017-06-02 07:36:32,2017-06-02 06:36:26,20000.0,22250.0,15,2017-06-19 20:32:05,2017-06-19,2017-06-19
8a858f185b42f6f1015b4304bd7a0bfa,301858841,1,2017-04-07 08:34:08,2017-04-07 07:33:57,10000.0,13000.0,30,2017-05-09 11:58:28,2017-05-08,2017-05-09
8a858f2a5b3f2121015b4203882746ad,301857451,1,2017-04-06 08:44:02,2017-04-06 07:43:49,10000.0,11500.0,15,2017-04-12 10:49:05,2017-04-21,2017-04-12
8a858f7e5c886ca9015c89471cef5b44,301931955,1,2017-06-08 21:13:18,2017-06-08 20:12:11,10000.0,13000.0,30,2017-07-10 07:33:58,2017-07-10,2017-07-10
8a858fa85bf7d621015bf7d690b9006e,301902746,1,2017-05-12 09:33:26,2017-05-12 08:32:46,10000.0,13000.0,30,2017-06-07 23:37:48,2017-06-12,2017-06-07
8a858fc55b2548dd015b2bce81b84c30,301924363,2,2017-06-01 21:17:17,2017-06-01 20:17:10,10000.0,13000.0,30,2017-07-03 05:40:10,2017-07-03,2017-07-03
8a858fe8586deed301586e7c59052897,301760337,1,2016-11-16 20:06:00,2016-11-16 19:05:46,10000.0,13000.0,30,2017-01-05 10:11:25,2016-12-19,2017-01-05
8a858e5b5ca767e1015caa30f3125abc,301939293,1,2017-06-15 07:33:40,2017-06-15 06:32:31,10000.0,13000.0,30,2017-06-22 18:03:10,2017-07-17,2017-06-22
8a858f61560bc0e501561c4c492609ef,301906554,1,2017-05-14 18:15:34,2017-05-14 17:15:27,10000.0,13000.0,30,2017-06-15 16:47:32,2017-06-15,2017-06-15
8a858f4e5d1d97f9015d1da5168f0863,301978424,1,2017-07-14 22:08:15,2017-07-14 21:08:07,10000.0,11500.0,15,2017-07-30 14:39:31,2017-07-31,2017-07-30
8a858f665cf43442015cf4504cd91679,301956489,1,2017-06-29 16:00:34,2017-06-29 14:59:26,10000.0,11500.0,15,2017-07-14 13:12:13,2017-07-14,2017-07-14
8a858f495a70f465015a77105b502f88,301874441,2,2017-04-20 12:22:14,2017-04-20 11:22:07,10000.0,13000.0,30,2017-06-01 18:38:10,2017-05-22,2017-05-31
8a858f8e5c5f46fc015c6242c82b7c0b,301923548,1,2017-06-01 07:22:05,2017-06-01 06:21:49,10000.0,13000.0,30,2017-07-03 21:33:26,2017-07-03,2017-07-03
8a858f315ccb979d015ccf4c25dd439c,301947585,1,2017-06-22 11:30:57,2017-06-22 10:29:47,10000.0,11500.0,15,2017-07-18 07:19:38,2017-07-07,2017-07-18
8a858e225c404292015c4a9957024ee5,301963029,1,2017-07-04 12:08:16,2017-07-04 11:08:08,10000.0,11500.0,15,2017-07-27 12:21:36,2017-07-19,2017-07-27
8a858e875c63d395015c75092d8136d9,301940718,1,2017-06-16 10:23:15,2017-06-16 09:23:08,10000.0,11500.0,15,2017-07-20 20:23:25,2017-07-03,2017-07-20
8a858e5b5ca767e1015ca9d8f9d750f4,301939333,1,2017-06-15 08:08:05,2017-06-15 07:06:56,10000.0,13000.0,30,2017-07-15 21:51:40,2017-07-17,2017-07-15
8a858e8c5d37e319015d3bac80e24f51,301976377,1,2017-07-13 16:41:46,2017-07-13 15:40:37,10000.0,11500.0,15,2017-07-27 12:17:24,2017-07-28,2017-07-27
8a85896653e196390153e1fc6af61411,301927951,2,2017-06-05 17:12:51,2017-06-05 16:12:36,10000.0,13000.0,30,2017-07-03 10:17:27,2017-07-05,2017-07-03
8a858ed55c63db54015c688ccdec0996,301924849,1,2017-06-02 14:01:42,2017-06-02 11:34:54,10000.0,13000.0,30,2017-07-05 08:56:59,2017-07-03,2017-07-05
8a858fc15b68ba6a015b6b094b622d76,301867963,1,2017-04-14 09:00:44,2017-04-14 06:43:54,10000.0,11500.0,15,2017-05-01 07:03:43,2017-05-02,2017-05-01
8a858e0f5c45466f015c5469454d1227,301939795,1,2017-06-15 14:16:53,2017-06-15 13:15:44,10000.0,13000.0,30,2017-07-14 14:20:46,2017-07-17,2017-07-14
8a858e245c214660015c3397e4db389a,301939649,2,2017-06-15 12:14:33,2017-06-15 11:14:27,10000.0,11500.0,15,2017-06-30 06:00:23,2017-06-30,2017-06-30
8a858e875b910dfe015b9b598dfc49c5,301880511,1,2017-04-25 20:46:01,2017-04-25 19:45:21,10000.0,13000.0,30,2017-05-30 15:46:10,2017-05-30,2017-05-30
8a858e935b496584015b53d101793fbe,301895046,1,2017-05-08 09:34:06,2017-05-08 08:33:47,10000.0,13000.0,30,2017-06-05 15:38:18,2017-06-07,2017-06-05
8a858eb456e0b94901570468c2e92846,301922093,1,2017-05-30 16:18:50,2017-05-30 15:18:42,10000.0,11500.0,15,2017-06-16 12:40:12,2017-06-16,2017-06-16
8a858f3455a0d8070155a7d4ff5b3345,301943125,2,2017-06-19 03:52:42,2017-06-19 02:52:35,10000.0,13000.0,30,2017-07-19 06:29:12,2017-07-19,2017-07-19
8a858ffb5d1832fd015d184b6ad80f09,301966880,1,2017-07-06 17:39:55,2017-07-06 16:39:42,10000.0,13000.0,30,2017-07-08 11:42:12,2017-08-07,2017-07-08
8a858f8e5d0dc74e015d0de015760ef2,301963337,1,2017-07-04 15:01:57,2017-07-04 14:00:46,10000.0,11500.0,15,2017-07-19 05:15:53,2017-07-19,2017-07-19
8a8588dc5384a05f0153982119c81a51,301954185,2,2017-06-28 07:25:32,2017-06-28 06:24:22,10000.0,13000.0,30,2017-06-30 20:33:08,2017-07-28,2017-06-30
8a858e0b5d1d8104015d1db8dcf31765,301968321,1,2017-07-07 17:28:02,2017-07-07 16:27:50,10000.0,11500.0,15,2017-07-13 14:32:45,2017-07-24,2017-07-13
8a858e695d18c7a1015d1c3e840913e6,301967806,1,2017-07-07 11:33:05,2017-07-07 10:32:53,10000.0,13000.0,30,2017-07-28 20:12:07,2017-08-07,2017-07-28
8a858eb25cf38c4b015cf3d1cb702960,301959066,1,2017-07-01 15:25:40,2017-07-01 14:24:33,10000.0,11500.0,15,2017-07-07 17:37:20,2017-07-17,2017-07-07
8a858f2e5c699f3a015c6d9e1364767d,301926004,1,2017-06-03 12:30:17,2017-06-03 11:30:00,10000.0,13000.0,30,2017-06-30 11:23:15,2017-07-03,2017-06-30
8a858f515d3c8b43015d3d75e17056ac,301976738,1,2017-07-13 22:24:58,2017-07-13 21:23:49,10000.0,11500.0,15,2017-07-26 18:27:26,2017-07-31,2017-07-26
8a858f6c570f2d660157205f16c91710,301713645,1,2016-09-13 14:01:59,2016-09-13 13:01:49,10000.0,13000.0,30,2016-10-13 10:32:49,2016-10-13,2016-10-13
8a858fa25bd92c20015bdce8b15b239b,301929820,2,2017-06-07 10:51:44,2017-06-07 09:51:32,10000.0,13000.0,30,2017-07-03 17:57:34,2017-07-07,2017-07-03
8a858fc65c7e0e55015c7e18140c0551,301931067,1,2017-06-08 10:06:09,2017-06-08 09:04:59,10000.0,11500.0,15,2017-06-15 15:53:24,2017-06-26,2017-06-15
8a858e475c1c2ea7015c1c66467d14ca,301912863,1,2017-05-18 17:46:00,2017-05-18 16:44:53,10000.0,13000.0,30,2017-07-03 20:28:21,2017-06-19,2017-07-03
8a858e225c404292015c4ead01420908,301920226,1,2017-05-28 12:02:37,2017-05-28 11:02:23,10000.0,13000.0,30,2017-06-28 18:31:38,2017-06-29,2017-06-28
8a858e495d1e235c015d2165e0c54533,301979341,1,2017-07-15 15:53:33,2017-07-15 14:52:24,10000.0,11500.0,15,2017-07-27 13:37:45,2017-07-31,2017-07-27
8a858e655cd0642d015cd3f9aa8219c6,301963551,1,2017-07-04 17:04:31,2017-07-04 16:03:18,10000.0,11500.0,15,2017-07-17 16:19:06,2017-07-19,2017-07-17
8a858ed35cd57328015cd582fc530a4a,301949422,1,2017-06-23 16:40:14,2017-06-23 15:39:05,10000.0,13000.0,30,2017-07-23 08:54:35,2017-07-24,2017-07-23
8a858f2c59caaf2c0159cb0d4b953714,301940384,1,2017-06-16 00:03:50,2017-06-15 23:02:41,10000.0,13000.0,30,2017-06-28 12:09:16,2017-07-17,2017-06-28
8a858fb15b34a708015b38878020108b,301938701,1,2017-06-14 16:30:28,2017-06-14 15:29:20,10000.0,13000.0,30,2017-07-11 10:19:41,2017-07-14,2017-07-11
8a858e2d597cf6250159830fb43c57ac,301949609,1,2017-06-23 18:50:48,2017-06-23 17:50:41,10000.0,13000.0,30,2017-07-20 12:44:57,2017-07-24,2017-07-20
8a858eda5c8863ff015c8c99ccc66fa7,301936307,1,2017-06-12 17:13:10,2017-06-12 16:13:02,10000.0,13000.0,30,2017-07-19 13:14:55,2017-07-13,2017-07-19
8a858f595ccb6f86015ccf6d152f4e87,301947679,1,2017-06-22 12:25:08,2017-06-22 11:24:00,10000.0,11500.0,15,2017-07-06 23:52:07,2017-07-07,2017-07-06
8a8589a75438621601543ab52054150c,301808297,8,2017-02-02 08:40:48,2017-02-02 07:40:41,30000.0,34400.0,30,2017-02-27 09:32:28,2017-03-06,2017-02-27
8a858e005577f1ba015578147fc50f0c,301792777,8,2017-01-13 13:48:07,2017-01-13 12:47:54,30000.0,36800.0,60,2017-03-08 16:36:45,2017-02-13,2017-02-11
8a858e045cd5b1d6015cdb5446b34af8,301957737,1,2017-06-30 14:05:20,2017-06-30 13:04:12,10000.0,13000.0,30,2017-07-26 16:49:28,2017-07-31,2017-07-26
8a858e105bd92644015be699d91214f3,301902426,1,2017-05-12 06:04:09,2017-05-12 05:04:01,10000.0,11500.0,15,2017-05-25 11:33:38,2017-05-30,2017-05-25
8a858e1e5b1fc4ad015b1fc9fd66028a,301951487,4,2017-06-25 16:27:49,2017-06-25 15:27:42,20000.0,24500.0,30,2017-07-26 22:56:04,2017-07-25,2017-07-26
8a858e495d1e235c015d2218c8ef60b2,301969249,1,2017-07-08 13:39:28,2017-07-08 12:39:13,10000.0,11500.0,15,2017-07-09 23:05:19,2017-07-24,2017-07-09
8a858e5555780ea001557e4e09383b96,301765649,4,2016-11-28 08:49:56,2016-11-28 07:49:47,20000.0,21900.0,15,2016-12-09 09:54:42,2016-12-13,2016-12-09
8a858e5f5d0e9ac2015d114f3fb57058,301964264,1,2017-07-05 07:18:51,2017-07-05 06:18:36,10000.0,13000.0,30,2017-07-12 13:11:41,2017-08-04,2017-07-12
8a858e665b8729fe015b8996f6f14ebd,301917857,3,2017-05-25 09:44:26,2017-05-25 08:44:20,10000.0,11500.0,15,2017-06-08 09:40:02,2017-06-09,2017-06-08
8a858e7a56e509290156f40f7c2844ae,301913847,1,2017-05-19 21:04:26,2017-05-19 20:03:18,10000.0,11500.0,15,2017-05-31 21:06:03,2017-06-05,2017-05-31
8a858e8d56adbdae0156b437814d071b,301949762,1,2017-06-23 21:28:36,2017-06-23 20:27:27,10000.0,13000.0,30,2017-07-19 15:44:22,2017-07-26,2017-07-19
8a858f1b5b24a6bf015b24c29e5017d9,301851234,1,2017-03-31 15:38:34,2017-03-31 14:38:24,10000.0,13000.0,30,2017-06-01 21:40:32,2017-05-02,2017-06-01
8a858fd25c5a5bc7015c5dea03764080,301939381,2,2017-06-15 08:50:26,2017-06-15 07:50:20,10000.0,11500.0,15,2017-06-27 22:05:15,2017-06-30,2017-06-27
8a8588f35438fe1201543d4927a77644,301948618,3,2017-06-23 07:01:18,2017-06-23 06:00:09,20000.0,22250.0,15,2017-07-03 10:23:19,2017-07-10,2017-07-03
8a858f525ba5119c015ba5a39b6c5444,301943895,2,2017-06-19 16:59:18,2017-06-19 15:59:11,10000.0,11500.0,15,2017-07-03 14:44:11,2017-07-04,2017-07-03
8a858f905c06a9c0015c0c8fca8c6706,301940254,2,2017-06-15 20:53:43,2017-06-15 19:53:37,10000.0,11500.0,15,2017-06-23 23:54:56,2017-06-30,2017-06-23
8a858e605ce99f55015ced0a99a63ba4,301954133,1,2017-06-28 06:12:25,2017-06-28 05:11:17,10000.0,13000.0,30,2017-07-21 17:26:05,2017-07-28,2017-07-21
8a858f2a5ce989dd015ce9fc24b1474b,301953636,1,2017-06-27 16:00:15,2017-06-27 14:59:04,10000.0,11500.0,15,2017-07-06 17:52:25,2017-07-12,2017-07-06
8a858f1e5cef1d91015cef5030131bfd,301955043,1,2017-06-28 16:43:11,2017-06-28 15:42:02,10000.0,11500.0,15,2017-07-14 04:29:08,2017-07-14,2017-07-13
8a858fd75bc96a6f015bcd5861d93185,301923764,2,2017-06-01 10:44:10,2017-06-01 09:44:04,10000.0,13000.0,30,2017-07-03 22:31:33,2017-07-03,2017-07-03
8a858e5357d823010157ddcb238e0d02,301746793,1,2016-10-19 17:35:38,2016-10-19 16:35:17,10000.0,13000.0,30,2016-12-08 17:25:17,2016-11-18,2016-12-08
8a858ef85cf9e152015cfa4236fd2670,301964699,1,2017-07-05 11:48:11,2017-07-05 10:47:54,10000.0,11500.0,15,2017-07-20 19:58:39,2017-07-20,2017-07-20
8a858f9f5bd99987015be35f3b5730fe,301904168,1,2017-05-12 22:21:18,2017-05-12 21:21:06,10000.0,13000.0,30,2017-06-14 23:30:17,2017-06-12,2017-06-14
8a858e785c8d9167015c980c019936fd,301941341,1,2017-06-16 18:23:14,2017-06-16 17:22:05,10000.0,11500.0,15,2017-06-27 13:09:30,2017-07-04,2017-06-27
8a858eda552adcc201552ebf8deb74ce,301961837,1,2017-07-03 18:31:40,2017-07-03 17:30:32,10000.0,11500.0,15,2017-07-14 08:55:18,2017-07-21,2017-07-14
8a858eea5a232d51015a249796171e39,301922002,1,2017-05-30 15:04:38,2017-05-30 14:04:28,10000.0,13000.0,30,2017-07-03 20:01:59,2017-06-29,2017-07-03
8a858f1f5c59cd91015c5e0901a105f1,301955644,2,2017-06-29 06:24:28,2017-06-29 05:24:22,10000.0,11500.0,15,2017-07-14 09:32:25,2017-07-14,2017-07-14
8a858f975c4582c4015c54619e9b7e2b,301921123,1,2017-05-29 14:41:32,2017-05-29 13:41:17,10000.0,13000.0,30,2017-06-03 12:35:42,2017-06-28,2017-06-03
8a858f7a5ca22d3c015ca5b137de2cfa,301945174,1,2017-06-20 16:19:45,2017-06-20 15:18:36,10000.0,13000.0,30,2017-07-19 11:23:27,2017-07-20,2017-07-19
8a858fc75cd62882015ce8c205ed5e94,301953276,1,2017-06-27 11:07:43,2017-06-27 10:06:33,10000.0,11500.0,15,2017-07-10 18:12:17,2017-07-12,2017-07-10
8a858e345bece94d015becf4b91c0882,301932324,2,2017-06-09 08:36:04,2017-06-09 07:35:58,10000.0,13000.0,30,2017-07-07 18:12:14,2017-07-10,2017-07-07
8a858e6f5cd5e874015ce590db62623e,301952655,1,2017-06-26 19:15:10,2017-06-26 18:14:01,10000.0,13000.0,30,2017-07-26 05:35:43,2017-07-26,2017-07-26
8a858eda5c8863ff015c959eef8a4678,301934599,1,2017-06-11 10:07:46,2017-06-11 09:06:39,10000.0,11500.0,15,2017-07-03 16:18:57,2017-06-29,2017-07-03
8a858e215ca77c7f015ca8e61b12437c,301939174,1,2017-06-15 00:56:46,2017-06-14 23:55:38,10000.0,13000.0,30,2017-07-05 14:26:58,2017-07-17,2017-07-05
8a858f7e5c213ef4015c258219290f35,301948232,1,2017-06-22 19:22:03,2017-06-22 18:21:56,10000.0,11500.0,15,2017-07-06 20:49:12,2017-07-07,2017-07-06
8a858fd55c45ba15015c468cb4463013,301967667,1,2017-07-07 10:00:38,2017-07-07 09:00:21,10000.0,11500.0,15,2017-07-22 12:14:55,2017-07-24,2017-07-22
8a858e935b496584015b4e93bde25599,301916617,4,2017-05-23 18:47:54,2017-05-23 17:47:47,10000.0,11500.0,15,2017-06-05 19:23:51,2017-06-07,2017-06-05
8a858e9b5a61655b015a61e631833c3e,301926133,3,2017-06-03 14:49:17,2017-06-03 13:49:11,10000.0,13000.0,30,2017-07-03 05:40:17,2017-07-03,2017-07-03
8a858ea45b35639b015b3712616e2d5f,301925269,3,2017-06-02 18:02:28,2017-06-02 17:02:21,10000.0,13000.0,30,2017-07-02 05:07:43,2017-07-03,2017-07-02
8a858ec45577f83e01557e2434a2109f,301865761,6,2017-04-12 12:37:32,2017-04-12 11:37:24,30000.0,34400.0,30,2017-05-05 14:08:30,2017-05-12,2017-05-05
8a858ec95afc0922015afcf961164042,301892788,4,2017-05-06 16:41:00,2017-05-06 15:40:53,20000.0,24500.0,30,2017-06-05 09:17:18,2017-06-05,2017-06-05
8a858ee65be8d42d015bec21e37e1f59,301962581,1,2017-07-04 07:43:30,2017-07-04 06:42:23,10000.0,13000.0,30,2017-07-27 11:16:44,2017-08-03,2017-07-27
8a858efb54ccb4820154cd9bf5382fba,301623153,1,2016-05-20 11:27:56,2016-05-20 10:27:49,10000.0,11500.0,15,2016-06-05 00:03:05,2016-06-06,2016-06-04
8a858f045556eaa4015558e0c68b60cc,301709311,4,2016-09-08 11:24:41,2016-09-08 10:24:33,20000.0,22250.0,15,2016-09-27 08:18:23,2016-09-23,2016-09-27
8a858f0a56ffda56015709b8507a0abb,301845732,2,2017-03-24 13:47:35,2017-03-24 12:47:28,10000.0,11500.0,15,2017-04-07 11:06:42,2017-04-10,2017-04-07
8a858f1f5799c85e015799fe3282172c,301903306,5,2017-05-12 13:54:17,2017-05-12 12:54:10,20000.0,24500.0,30,2017-06-09 17:29:33,2017-06-12,2017-06-09
8a858f295c8d307f015c9e91e5212689,301947241,2,2017-06-22 06:50:54,2017-06-22 05:50:47,10000.0,11500.0,15,2017-07-07 05:12:05,2017-07-07,2017-07-07
8a858f2e5876d7d00158775e060838ba,301935930,5,2017-06-12 12:54:09,2017-06-12 11:54:03,20000.0,24000.0,30,2017-07-12 14:47:15,2017-07-12,2017-07-12
8a858f3d5add42e2015ae1446fbf7d56,301841135,1,2017-03-18 14:09:32,2017-03-18 13:09:18,10000.0,11500.0,15,2017-04-03 21:41:59,2017-04-03,2017-04-03
8a858f435aa9712e015aa9e8e9735ca6,301937555,7,2017-06-13 18:04:01,2017-06-13 17:02:54,30000.0,34500.0,30,2017-07-11 15:27:56,2017-07-13,2017-07-11
8a858f4c5bb597f6015bc37ca2495d1e,301885864,1,2017-05-01 11:36:15,2017-05-01 10:35:58,10000.0,13000.0,30,2017-05-26 14:33:21,2017-05-31,2017-05-26
8a858f5659bc0eea0159c9e3ddee1d5f,301935590,4,2017-06-12 09:11:01,2017-06-12 08:10:54,10000.0,13000.0,30,2017-07-09 14:23:46,2017-07-12,2017-07-09
8a858f5f5a3d03ab015a3ebc0fd0071d,301847827,2,2017-03-27 19:57:10,2017-03-27 18:57:04,10000.0,13000.0,30,2017-04-27 12:34:10,2017-04-26,2017-04-27
8a858f665c45930d015c490f9e137383,301919438,1,2017-05-27 09:46:22,2017-05-27 08:45:14,10000.0,13000.0,30,2017-07-10 22:38:28,2017-06-28,2017-07-10
8a858f6e5a951fc2015a9e8c2e4f4436,301831930,1,2017-03-05 18:28:26,2017-03-05 17:28:14,10000.0,13000.0,30,2017-03-31 23:22:53,2017-04-04,2017-03-31
8a858f74584a54aa015862440ad90e4d,301897743,8,2017-05-09 16:26:02,2017-05-09 15:25:55,20000.0,24500.0,30,2017-06-02 13:42:57,2017-06-08,2017-06-02
8a858f8d56e0c3a70156fe8e28c92bae,301742231,3,2016-10-12 08:03:13,2016-10-12 07:03:05,20000.0,22250.0,15,2016-10-30 00:47:21,2016-10-27,2016-10-27
8a858f9d565c00590156663342c463d5,301693609,2,2016-08-24 17:22:21,2016-08-24 16:22:15,10000.0,13000.0,30,2016-09-30 17:15:59,2016-09-23,2016-09-22
8a858fa057e2a0a50157e87651495c74,301767504,3,2016-11-30 22:51:48,2016-11-30 21:51:38,10000.0,11500.0,15,2016-12-14 15:39:30,2016-12-15,2016-12-14
8a858fa257d8223c0157e6678b8a1e8b,301753885,2,2016-11-03 11:17:11,2016-11-03 10:17:01,10000.0,13000.0,30,2016-11-19 11:36:09,2016-12-05,2016-11-19
8a858faf56b7821c0156c324964a1968,301790263,4,2017-01-09 18:00:46,2017-01-09 17:00:39,10000.0,11500.0,15,2017-01-21 07:11:23,2017-01-24,2017-01-21
8a858fba5cd5feee015cdbba6b9d564b,301961639,1,2017-07-03 17:54:00,2017-07-03 16:52:53,10000.0,11500.0,15,2017-07-20 12:17:39,2017-07-19,2017-07-20
8a858fd55b1aae2e015b1bc0d49773ae,301883934,2,2017-04-28 21:44:38,2017-04-28 20:44:29,10000.0,13000.0,30,2017-05-30 21:53:02,2017-05-30,2017-05-30
8a858fd85b685607015b783fe1212f10,301870458,1,2017-04-16 20:50:18,2017-04-16 19:50:08,10000.0,13000.0,30,2017-04-26 07:51:51,2017-05-16,2017-04-26
8a858fe45a7f52b1015a818bd5ad73a0,301923345,2,2017-05-31 20:49:49,2017-05-31 19:49:43,10000.0,11500.0,15,2017-06-23 07:42:52,2017-06-15,2017-06-23
8a858fed5a28bf0e015a2f0aa63f38d9,301920305,3,2017-05-28 14:03:41,2017-05-28 13:03:29,10000.0,13000.0,30,2017-06-29 19:13:31,2017-06-28,2017-06-29
8a85898a53bc15600153c76825c74b94,301909076,1,2017-05-16 09:42:15,2017-05-16 08:41:04,10000.0,13000.0,30,2017-06-23 20:18:00,2017-06-15,2017-06-23
8a858f74584a54aa01585cbeb48f4166,301808291,3,2017-02-02 08:30:45,2017-02-02 07:30:39,10000.0,13000.0,30,2017-03-01 10:26:21,2017-03-06,2017-03-01
8a8588235375c27f01538446e3214790,301658800,5,2016-07-23 06:46:03,2016-07-23 05:45:56,10000.0,13000.0,30,2016-08-22 16:08:49,2016-08-22,2016-08-22
8a8588c7541e2f4b015432ff754e0971,301938466,2,2017-06-14 13:16:21,2017-06-14 12:15:13,10000.0,13000.0,30,2017-07-05 13:59:52,2017-07-14,2017-07-05
8a8588fd53c244bc0153cb1b1c2c6cec,301753379,5,2016-11-02 11:26:11,2016-11-02 10:26:02,20000.0,23000.0,30,2016-11-26 11:05:34,2016-12-02,2016-11-26
8a8589a453bc422d0153c7c133ba0d23,301922153,8,2017-05-30 17:10:19,2017-05-30 16:10:02,20000.0,23000.0,30,2017-06-30 15:42:39,2017-06-29,2017-06-30
8a858eb85c1be44c015c1c8e37dc38ae,301980017,1,2017-07-16 08:05:54,2017-07-16 07:04:46,10000.0,11500.0,15,2017-07-28 11:55:39,2017-07-31,2017-07-28
8a858fd75bc96a6f015bca93597064b2,301935861,2,2017-06-12 12:11:07,2017-06-12 11:11:01,10000.0,11500.0,15,2017-06-30 21:05:36,2017-06-28,2017-06-30
8a858e405c7d6d65015c7da263c017a1,301928951,1,2017-06-06 14:59:21,2017-06-06 13:59:09,10000.0,13000.0,30,2017-07-01 14:44:10,2017-07-06,2017-07-01
8a858e395cb1d4d9015cc006b54025a9,301943659,1,2017-06-19 13:46:09,2017-06-19 12:44:59,10000.0,13000.0,30,2017-07-19 16:37:52,2017-07-21,2017-07-19
8a858e705b3a03c7015b3b3971af6511,301948005,1,2017-06-22 16:22:05,2017-06-22 15:21:57,10000.0,11500.0,15,2017-07-08 14:40:14,2017-07-07,2017-07-08
8a8589c1545181f30154735d98f93955,301835069,10,2017-03-09 21:24:04,2017-03-09 20:22:53,30000.0,36800.0,60,2017-05-05 15:27:48,2017-04-10,2017-04-06
8a858e135c7e2eec015c81c27f791ff7,301929841,1,2017-06-07 11:10:06,2017-06-07 10:09:52,10000.0,11500.0,15,2017-06-10 10:24:24,2017-06-22,2017-06-10
8a858e1c56dfea870156f57a826a1207,301889370,7,2017-05-04 12:01:51,2017-05-04 11:01:22,30000.0,34500.0,30,2017-06-06 18:19:36,2017-06-05,2017-06-06
8a858e335b806e4d015b807c181d101f,301911480,2,2017-05-17 14:20:48,2017-05-17 13:20:41,10000.0,11500.0,15,2017-05-30 15:05:05,2017-06-01,2017-05-30
8a858e3654e2a8240154e379593e4df2,301814497,10,2017-02-10 18:13:41,2017-02-10 17:13:28,30000.0,34400.0,30,2017-03-10 09:48:48,2017-03-13,2017-03-10
